,BoroCT2010,counts,BldgAge,NumFloors,AssessTot,ComArea,NumBldgs,white_pop,black_pop,asian_pop,tworaces_pop,hisplat_pop,female_pop,elderly_pop,median_hh_inc,BldgDepthbyFront,allother_race_pop,comps_perperson
2005,5002700,420.0,80.595505618,2.32584269663,160261.741573,0.716147696149,1.2734082397,0.270063119928,0.178539224527,0.0108205590622,0.0135256988278,0.20784490532,0.456717763751,0.189810640216,11.9977457169,1402.50680537,0.102344454463,0.189359783589
2006,5002900,2353.0,78.9975369458,2.11721674877,59461.2278325,0.161187976136,1.25615763547,0.0285417747794,0.277287666494,0.0543158623076,0.0121086317246,0.215879605605,0.547310153953,0.0729977512541,5.20601971977,781.427941843,0.0863172461512,0.4070230064
2007,5003300,672.0,71.288633461,2.26726692209,99834.7867178,0.233810545754,1.2962962963,0.313099041534,0.153887113951,0.0921192758253,0.00505857294995,0.12167199148,0.531416400426,0.102236421725,18.8698083067,1070.47920795,0.0513844515442,0.178913738019
2008,5003600,224.0,51.952023988,2.06535232384,26739.2488756,0.0672083438777,1.1664167916,0.274923312883,0.041027607362,0.17523006135,0.0141871165644,0.178297546012,0.483895705521,0.117331288344,26.9842791411,812.172070578,0.0870398773006,0.0858895705521
2009,5003900,147.0,70.1325301205,2.16487951807,377676.451807,0.108702228095,2.19277108434,0.316633266533,0.0885771543086,0.0448897795591,0.00961923847695,0.133066132265,0.494188376754,0.124649298597,24.3086172345,1961.23025664,0.0168336673347,0.0589178356713
2010,5004000,2816.0,40.7294058912,2.09784822766,55309.5916126,0.11275993656,1.14727908138,0.0633091253552,0.233896431955,0.0576255131039,0.0311019892643,0.207136090938,0.57033470161,0.0893590148405,3.32712346069,787.250444659,0.0531259867382,0.222292390275
2011,5004700,206.0,67.3861538462,1.92690769231,116103.678462,0.380851153295,1.27384615385,0.391575663027,0.0508580343214,0.0262090483619,0.00811232449298,0.0595943837754,0.528549141966,0.171606864275,20.7575663027,1027.68906501,0.00312012480499,0.0642745709828
2012,5005000,201.0,53.0128654971,1.97733333333,68505.6,0.1651388212,1.55438596491,0.447154471545,0.0517615176152,0.10108401084,0.00623306233062,0.0677506775068,0.538753387534,0.112466124661,19.212195122,1041.29352921,0.00216802168022,0.0544715447154
2013,5005900,333.0,66.4173789174,1.96535612536,109191.908832,0.133119311489,1.30626780627,0.583448275862,0.0306896551724,0.0355172413793,0.0,0.0334482758621,0.527586206897,0.106551724138,34.7051724138,1086.94449981,0.00724137931034,0.114827586207
2014,5006400,505.0,51.252173913,1.71337888199,71697.6993789,0.210214864871,1.11552795031,0.403170655891,0.076468759714,0.079888094498,0.00746036680137,0.101958346285,0.566677028287,0.120920111906,16.1641280696,1156.22428271,0.00777121541809,0.156978551445
